flight_id;user_id
0000000093;RaEsteves1637
0000000093;MarGarcia-Ferreira1189
0000000093;CarlAmorim
0000000093;WiBarbosa
0000000093;AliMacedo243
0000000093;HugMacedo
0000000093;BenediJesus
0000000093;YaOliveira
0000000093;MarEsteves
0000000093;ClAmorim
0000000093;BeSimões
0000000093;MarMorais248
0000000093;FiliPires327
0000000093;LoAzevedo403
0000000093;HenrMaia1679
0000000093;SebastiVicente1432
0000000093;GoNogueira1805
0000000093;MaAmaral1072
0000000093;Erica-Silva
0000000094;SalSá1495
0000000094;GabriSantos-Pires
0000000094;CéValente
0000000094;IsmaeMota829
0000000094;NaMoura
0000000094;DuaMiranda-Pacheco182
0000000094;JVieira1895
0000000094;KéMatias606
0000000094;CarlSá
0000000094;ILeal1361
0000000094;ViLourenço
0000000094;DanMoreira
0000000094;GSousa829
0000000094;MicaFaria5
0000000094;FrancisPacheco1712
0000000094;MartiGarcia660
0000000094;BriTeixeira
0000000094;ConPaiva1504
0000000094;MarcLoureiro1039
0000000094;MárAbreu
0000000094;AlexanMelo1546
0000000094;BMachado
0000000094;SamuGarcia1603
0000000094;MateuCruz1470
0000000094;JoaquiLima-Campos
0000000094;SofCardoso
0000000094;BeSimões
0000000094;NCarneiro1797
0000000094;HMatias1250
0000000094;GaspaCarvalho
0000000094;EmGomes
0000000094;SalomLeite1058
0000000094;YarAmorim
0000000094;LucNascimento1465
0000000094;IvaCarneiro-Alves840
0000000094;NúLima
0000000094;IrCarvalho70
0000000094;GonçaLourenço538
0000000094;AlexMota
0000000094;LoureMatos1040
0000000094;PCarneiro468
0000000094;GuReis1060
0000000094;BruReis
0000000094;TiagBarbosa
0000000094;TLeite
0000000094;PatríciMarques94
0000000094;RúbLourenço
0000000094;CamilCarvalho741
0000000094;JuMoura
0000000094;NNunes
0000000094;LuBatista239
0000000094;IarMoreira1753
0000000094;TomáPinto548
0000000094;IAraújo53
0000000094;MarCardoso1978
0000000094;FrPacheco1426
0000000094;IarNeto517
0000000094;JoãVieira
0000000094;IsmTorres1567
0000000094;AleNeves1421
0000000094;LeonVieira-Moura
0000000094;ViolCarvalho1229
0000000094;MMendes1459
0000000094;GuiSantos1611
0000000094;ErOliveira-Ferreira1577
0000000094;ValenAmaral22
0000000094;PiMiranda
0000000094;EriEsteves
0000000094;RiMorais-Barros
0000000094;HeleCastro
0000000094;JéssicLourenço
0000000094;SMaia1485
0000000095;LoreAlves
0000000095;CFreitas
0000000095;SAlves
0000000095;BeneditMagalhães1762
0000000095;ÉriMorais897
0000000095;PauFerreira1387
0000000095;EduardNunes1456
0000000095;LeonoFernandes1182
0000000095;FrVieira
0000000095;AleNeves1421
0000000095;NaTorres-Vicente
0000000095;ConstSá420
0000000095;LorTavares
0000000095;ENascimento
0000000095;Sara-AdriaAlves1835
0000000095;CésFernandes1282
0000000095;VMaia793
0000000095;LSoares-Amorim
0000000095;PeLima832
0000000095;NelAmorim1229
0000000095;MargariMatos1208
0000000095;MáGaspar
0000000095;GuiSantos1611
0000000095;PatríciAntunes1291
0000000095;MadaNunes
0000000095;PaulAndrade
0000000095;IsSousa81
0000000095;LeLoureiro
0000000095;CláudRamos
0000000095;LeoFigueiredo
0000000095;MaurGaspar874
0000000095;DanieEsteves1853
;MartiGarcia660
0000000095;PilaCruz1158
0000000095;MáBorges
0000000095;STeixeira741
0000000095;MarPacheco
0000000095;JFernandes-Pereira
0000000095;DiFaria
0000000095;AlexanCarvalho112
0000000095;LiMoreira
0000000095;EriCoelho
0000000095;PatríLeal1294
0000000095;DaMarques109
0000000095;ErOliveira
0000000095;ToMartins789
0000000095;BMatos833
0000000095;SCardoso-Lima
0000000095;RenValente
0000000095;NicRamos1169
0000000095;JoBaptista
0000000095;AfBarros
0000000095;AfCarneiro605
0000000095;MigueCarvalho1522
0000000095;BMagalhães1667
0000000095;VíValente473
0000000095;JFaria794
0000000095;GaMachado
0000000095;EmíliNascimento
0000000095;WilsoSousa1063
0000000095;JúlJesus
0000000095;BeBaptista-Fernandes1610
0000000095;ESilva
0000000095;SalGarcia
0000000095;CláuPinho1688
0000000095;DiMoreira
0000000095;DanieGuerreiro
0000000095;MMatos1637
0000000095;CataGaspar1059
0000000095;TeSilva1408
0000000095;PFaria281
0000000095;AndreiaCosta
0000000095;MafSousa1860
0000000095;ÉrVieira536
0000000095;MMendes
0000000095;LeMiranda
0000000095;VaPaiva663
0000000095;MiguBrito
0000000095;Helena-BFreitas
0000000095;MárcBarbosa-Lourenço879
0000000095;LarisNunes
0000000095;MSoares1510
0000000095;AnAraújo1170
0000000095;SoraMelo667
0000000095;LeMoura
0000000095;KeBatista1979
0000000095;BCarneiro
0000000095;JGomes-Faria27
0000000095;SalvAlves1992
0000000095;LúciSá1505
0000000095;ViBranco122
0000000095;MLeal
0000000095;LisaPacheco1036
0000000095;JaiValente1852
0000000096;VíPinho
0000000096;EdgSantos1089
0000000096;IsSoares-Valente1329
0000000096;JoaquBarbosa
0000000096;NPereira612
0000000096;JFigueiredo
0000000096;MRibeiro46
0000000096;NicoMagalhães
0000000096;AlícCorreia-Morais
0000000096;RaqueRocha786
0000000096;AdrianMoura
0000000096;EriGaspar
0000000096;MaCosta
0000000096;MRamos242
0000000096;DMagalhães1776
0000000096;MatMelo766
0000000096;JaHenriques1569
0000000096;THenriques
0000000096;BernardDomingues349
0000000096;JéssiBatista
0000000096;TiaPereira-Faria
0000000096;BernarCardoso1338
0000000096;FábiRocha
0000000096;SoTeixeira1739
0000000096;Maria-Neves854
0000000096;CriBorges
0000000096;SMorais1835
0000000096;GiLoureiro-Neto72
0000000096;JoAmorim
0000000096;SBorges
0000000096;BMarques933
0000000096;InMiranda-Moura
0000000096;EmanAssunção
0000000096;CaMacedo1699
0000000096;ValMelo484
0000000096;CarlAmorim
0000000096;PatríMendes
0000000096;AntónMoreira238
0000000096;JAlmeida1249
0000000096;ValentinAmaral-Neves332
0000000096;LisaSantos
0000000096;NoValente616
0000000096;LCruz
0000000096;RenatCarneiro
0000000096;FraAbreu
0000000096;KeTeixeira1440
0000000096;EduMachado1810
0000000096;DDomingues
0000000096;RGarcia
0000000096;LLima1542
0000000096;AndrAntunes-Matias1077
0000000096;JGomes1452
0000000096;FJesus
0000000096;EAmorim2008
0000000096;EmanueMelo
0000000096;AGuerreiro640
0000000096;FPereira-Jesus
0000000096;BárVieira
0000000096;CriMachado-Simões
0000000096;LSá
0000000096;LuciPaiva
0000000096;MárMachado
0000000096;MirAnjos
0000000096;LFaria
0000000096;FilipaDomingues
0000000096;DinFigueiredo673
0000000096;PaulPaiva115
0000000096;PedrRocha
0000000097;LuNascimento880
0000000097;FranLeite-Tavares1049
0000000097;BiPacheco449
0000000097;EAbreu287
0000000097;AliLopes
0000000097;RRocha294
0000000097;LucianBatista859
0000000097;JCampos
0000000097;JCoelho1527
0000000097;TGarcia803
0000000097;PeLima832
0000000097;DMachado1282
0000000097;JoFonseca403
0000000097;SofiGuerreiro
0000000097;JAbreu-Silva1177
0000000097;JaiOliveira1000
0000000097;EduardPinto-Moura
0000000097;TomMatias
0000000097;NelBranco716
0000000097;DGaspar1106
0000000097;EduaMarques-Neves1775
0000000097;LBorges1492
0000000097;InVaz
0000000097;JúPinho
0000000097;TiaMatos
0000000097;GuReis1060
0000000097;MigueAbreu-Henriques1137
0000000097;RuMorais1136
0000000097;CláudGuerreiro
0000000097;MélPereira1774
0000000097;SaLopes1394
0000000097;RuCoelho
0000000097;MicaFaria5
;PetrVicente14
0000000097;FFaria920
0000000097;SalomNeves
0000000097;RicardBatista179
0000000097;BruAraújo
0000000097;ECunha
0000000097;Violeta-CarlotMoreira
0000000097;WiBarbosa
0000000097;AntóCarvalho903
0000000098;RiMelo1971
0000000098;MiValente432
0000000098;FAntunes
0000000098;MárPinho1345
0000000098;EmanCastro
0000000098;KTorres1839
0000000098;LeNogueira747
0000000098;JFreitas189
0000000098;PFigueiredo762
0000000098;MBarros976
0000000098;BruMarques1064
0000000098;IvGarcia
0000000098;MBatista947
0000000098;RitAntunes
0000000098;NicFernandes
0000000098;BenjamSantos704
0000000098;DiVicente1300
0000000098;AlexandAmaral
0000000098;RoPinheiro
0000000098;LuLoureiro-Barbosa
0000000098;LuísAndrade327
0000000098;Kyara-ErJesus1835
0000000098;NuLourenço564
0000000098;EmmSimões-Matos928
0000000098;LSimões806
0000000098;AmPaiva
0000000098;MartiDomingues570
0000000098;LarCarneiro
0000000098;EmanueSantos339
0000000098;Amélia-VicFreitas
0000000098;MAlmeida
0000000098;ViAndrade-Vieira1616
0000000098;Erika-Neves1769
0000000098;ValentCampos102
0000000098;NaiSantos1362
0000000098;IsHenriques1866
0000000098;LeaMatos1997
0000000098;IsAssunção
0000000098;GasPires
0000000098;MaMoreira1630
0000000098;AnBatista
0000000098;CamiMota1553
0000000098;GabLima1338
0000000098;RePinho503
0000000098;SimMiranda
0000000098;Pilar-Pacheco
0000000098;MiPires
0000000098;IPinheiro1374
0000000098;BárbarMoreira
0000000098;NoaNunes1851
0000000098;MatiGaspar1742
0000000098;KévMelo1127
0000000098;AlMachado
0000000098;AlexaGonçalves
0000000098;MaCunha
0000000098;LuMorais119
0000000098;ÉriSantos1476
0000000098;DébLeite98
0000000098;Vera-Cardoso
0000000098;DéborCosta
0000000098;FranCarvalho1394
0000000098;ErikMagalhães
0000000098;NSousa-Branco
0000000098;RenaVaz662
0000000098;GabrLeite1137
0000000098;AmélTavares
0000000098;KelMota-Moreira606
0000000098;LFigueiredo-Magalhães1895
0000000098;SaloNunes
0000000098;IHenriques-Freitas
0000000098;LisaMendes-Domingues662
0000000098;DanCosta
0000000098;SaMorais
0000000098;BValente795
0000000098;AntónAbreu1602
0000000098;VítoMarques
0000000098;LaLourenço
0000000098;NelsoMendes
0000000098;JulAntunes931
0000000098;GustAbreu1170
0000000098;CAnjos426
0000000098;ToNeto1589
0000000098;DiSá
0000000098;ConstSá420
0000000098;EmVieira
0000000098;PatCruz
0000000098;KeAnjos1125
0000000098;LuRibeiro-Sá
0000000098;LMaia177
0000000098;ClarTeixeira-Fernandes
0000000098;MartLourenço1184
0000000098;ÁlAraújo1060
0000000098;MatildMonteiro236
0000000098;SérLeal1983
0000000098;BeMatias
0000000098;HRamos44
0000000098;MaNeto
0000000098;BianRodrigues-Gomes1850
0000000098;DanGuerreiro
0000000098;BriaOliveira
0000000098;ErikTorres
0000000098;CarolinBrito367
0000000098;CarlSantos1032
0000000098;BMiranda
0000000098;TiagVaz-Pereira
0000000098;IarAlmeida-Silva510
0000000098;MárMagalhães
0000000098;WilliaPinto1531
0000000098;PilaCruz1158
0000000099;ÂngeFonseca411
0000000099;JésBrito
0000000099;JoFernandes259
0000000099;RenatFreitas
0000000099;KevNeves-Fonseca
0000000099;KyaFernandes
0000000099;TomFaria
0000000099;LaFaria
0000000099;MartPaiva260
0000000099;MatLoureiro
0000000099;FabiaRodrigues1494
0000000099;IvMota10
0000000099;AlexandPacheco867
0000000099;JaimFernandes800
0000000099;Luciana-CatarLeite
0000000099;LuíBaptista1243
0000000099;LuíAlves-Garcia1691
0000000099;PMota-Coelho481
0000000099;BGonçalves
0000000099;CaetCoelho1339
0000000099;YBatista-Henriques199
0000000099;NúriNeves293
0000000099;EduardVaz
0000000099;MauSá697
0000000099;MarcLeal
0000000099;EmanueMelo
0000000099;SamLima1284
0000000099;MigAraújo646
0000000099;ACoelho
0000000099;SanFonseca1411
0000000099;MeMorais
0000000099;JuMartins845
0000000099;XavieAlves1580
0000000099;AniCruz
0000000099;KGomes
0000000099;IaGaspar-Neves
0000000099;LMonteiro965
0000000099;XRibeiro1515
0000000099;BrAlmeida89
0000000099;PeFerreira
0000000099;IarAraújo
0000000099;VítoAlmeida
0000000099;LeonardGonçalves-Silva
0000000099;EduarLoureiro1623
0000000099;AnitCampos1825
0000000099;CarRibeiro-Amaral1440
0000000099;AntóBarbosa
0000000099;NeCorreia
0000000099;JoaNeto
0000000099;LuBatista-Valente207
0000000099;InHenriques
0000000099;JaimLeal
0000000099;BenedAmorim
0000000099;JéssiCarneiro
0000000099;TPinheiro590
0000000099;BrMachado1935
0000000099;GJesus
0000000099;BenBrito1722
0000000099;NReis
0000000099;GGuerreiro1588
0000000099;LAndrade
0000000099;JéssicMiranda
0000000099;IgAlmeida
0000000099;JaimMacedo
0000000099;MadaFigueiredo463
0000000099;SandPacheco608
0000000099;TatiaMelo
0000000099;NoaFernandes
0000000099;DiogPacheco
0000000099;LOliveira
0000000099;MáTavares
0000000099;RafReis431
0000000099;NoLourenço1383
0000000099;VaPinho
0000000099;GNascimento
0000000099;JorgCarvalho1725
0000000099;GabRamos-Silva
0000000099;EdgReis
0000000099;RePinho503
0000000099;NicoGuerreiro373
0000000099;KyRamos
0000000099;SiNeto769
0000000099;MaLima1052
0000000099;AlMartins
0000000099;NicRamos1169
0000000099;WilNeves422
0000000099;SalvaTeixeira1630
0000000099;DaAndrade
0000000099;LúciAlves
0000000099;AnitVieira1475
0000000100;IsmSantos1198
0000000100;LetíLeite
0000000100;NSantos
0000000100;IvHenriques1632
0000000100;FMelo
0000000100;AnBaptista
0000000100;EPires
0000000100;MaurCosta1695
0000000100;BianRodrigues-Gomes1850
0000000100;FCruz
0000000100;CaFernandes-Nogueira
0000000100;JMorais
0000000100;TatiBranco1292
0000000100;AmAndrade1269
0000000100;GoPires1506
0000000100;GoBorges
0000000100;SalomLeite1058
0000000100;AdrianMoura
0000000100;ESoares1603
0000000100;MaBrito1271
0000000100;AmélPereira1763
0000000100;BenjamiMota
0000000100;MMaia478
0000000100;RaMachado420
0000000100;LauJesus-Paiva
0000000100;ConCunha
0000000100;LucianBatista859
0000000100;MarAraújo
0000000100;LauCosta785
0000000100;Caetana-MarMartins1026
0000000100;Rafaela-CamilCruz571
0000000100;IvLeal414
0000000100;LuciLima-Amorim1640
0000000100;IarCampos
0000000100;WMonteiro1108
0000000100;AliGomes
0000000100;LaurNunes1454
0000000100;EnzAssunção530
0000000100;GuilhLima
0000000100;EnCorreia
;RafaAlmeida
0000000100;LiSoares
0000000100;JoanLoureiro
0000000100;ILima716
0000000100;ÂngelMartins
0000000100;HuLourenço
0000000100;MTeixeira
0000000100;ÍriVaz1383
0000000100;SéCardoso
0000000100;CMartins1268
0000000100;MarMaia
0000000100;MaAlves1624
0000000101;ConstanFerreira
0000000101;JaSantos992
0000000101;JFernandes1355
0000000101;FranVaz4
0000000101;ValentGomes282
0000000101;CValente
0000000101;AfJesus979
0000000101;LeonaLeal
0000000101;NaMiranda
0000000101;LBaptista
0000000101;BiaBorges592
0000000101;ErNogueira625
0000000101;MelisGomes481
0000000101;JaiGonçalves
0000000101;FrederMendes
0000000101;NúAmorim
0000000101;EdgMacedo
0000000101;IvLeite
0000000101;BárRamos
0000000101;EmHenriques366
0000000101;JulAntunes931
0000000101;WilliaCorreia-Vaz34
0000000101;IvLopes
0000000101;TatFonseca1642
0000000101;RitGomes348
0000000101;MaSantos
0000000101;MargaLima
0000000101;FlMarques
0000000101;MaurFreitas
0000000101;SandFigueiredo
0000000101;GTavares444
0000000101;VAssunção656
0000000101;KyaCunha-Soares
0000000101;NNeves
0000000101;LRibeiro232
0000000101;RicaPaiva530
0000000101;CaMarques
0000000101;CarlRibeiro1710
0000000101;JAraújo870
0000000101;JoaqVicente1430
0000000101;EmPereira1135
0000000101;HenriqSousa
0000000101;MMelo
0000000101;Emma-Figueiredo1787
0000000101;BeLoureiro
0000000101;DuaTavares
0000000101;Andreia-YaFigueiredo
0000000101;SebastVicente524
0000000101;IAndrade888
0000000101;MafaPereira
0000000101;FiSantos9
0000000101;ÂngMoura62
0000000101;CaPinto
0000000101;MVieira883
0000000101;FOliveira1327
0000000101;CMarques-Marques1052
0000000101;RafaCardoso275
0000000101;BenjaAntunes95
0000000101;ToRocha
0000000101;CarPinto1511
0000000101;PeMaia
0000000101;ÂngelPaiva
0000000101;VítoTeixeira
0000000101;RFreitas-Nascimento
0000000102;Isabel-FAlves96
0000000102;SamuLeite
0000000102;JoePacheco
0000000102;MarRodrigues1322
0000000102;NuMaia
0000000102;LuíHenriques914
0000000102;Emma-Lourenço
0000000102;AméliBrito
0000000102;LisanAndrade
0000000102;CláudMelo
0000000102;RMiranda
0000000102;TPereira
0000000102;JéssiAraújo
0000000102;PePires
0000000102;HeCorreia
0000000102;JoGarcia
0000000102;LMagalhães1017
0000000102;LarBatista1065
0000000102;SGarcia-Matias
0000000102;NaiaAbreu
0000000102;VioletGuerreiro96
0000000102;MatAndrade
0000000102;PatríMendes
0000000102;MelissCunha1360
0000000102;RCampos773
0000000102;NaiCastro
0000000102;XaviPinho818
0000000102;DenPereira144
0000000102;MPinho1566
0000000102;IaCarvalho
0000000102;IsAssunção
0000000102;Luna-MariMatias215
0000000102;LeonSoares856
0000000102;JuAlmeida
0000000102;JaimMatias
0000000102;LetíciNeto1525
0000000102;ÁlTorres1204
0000000102;SoraiBranco1306
0000000102;AndBorges-Matias
0000000102;ValenMoreira1180
0000000102;MiriaSimões1038
0000000102;AnGarcia
0000000102;RMota1251
0000000102;Diana-BenediPaiva944
0000000102;GasDomingues
0000000102;BárbBrito
0000000102;MadalDomingues
0000000102;RafaeBranco146
0000000102;DiegRocha63
0000000102;SérgiCunha
0000000102;ConsBarbosa-Leite
0000000102;DanTorres
0000000102;Alícia-VitóMartins1482
0000000102;PCarneiro
0000000102;CarAssunção255
0000000102;ArMota1494
0000000102;DHenriques
0000000102;PedrMota-Melo372
0000000102;Luciana-Guerreiro1335
0000000102;SalGomes
0000000102;ACoelho14
0000000102;NuGarcia-Faria1602
0000000102;MaPires
0000000102;RuJesus
0000000102;VaEsteves-Pereira
0000000102;LeCampos
0000000102;EriRamos
0000000102;JoaquiSousa13
0000000102;IvAnjos1848
0000000102;DiNogueira
0000000102;ValentCardoso
0000000102;KyaNascimento-Domingues470
0000000102;AlíciEsteves
0000000102;MPinho-Branco1559
0000000102;DiRodrigues-Costa
0000000102;CarolinNeto1295
0000000102;AnVicente1929
0000000102;IAndrade
0000000102;RCampos
0000000102;AndreiMachado
0000000102;EnTavares
0000000102;NaiAssunção1120
0000000102;ÂngeCastro
0000000102;DiCorreia
0000000102;EmílTorres1415
0000000102;ToTavares-Faria
0000000102;VAnjos
0000000102;PetrSousa1677
0000000102;JSoares930
0000000103;CAmaral
0000000103;MafaldVaz
0000000103;LauBaptista1420
0000000103;LarLeal1396
0000000103;GasNogueira
0000000103;MMelo
0000000103;TerDomingues920
0000000103;MartGonçalves-Nunes1486
0000000103;ÂnDomingues686
0000000103;NunMorais458
0000000103;AlexandrSousa
0000000103;DavLeite-Nascimento
0000000103;Vitória-AriFerreira
0000000103;YGonçalves-Correia137
0000000103;ÉriNascimento
0000000103;JéssiBrito
0000000103;NaiaTorres
0000000103;GuilSilva354
0000000103;BrunSimões
0000000103;KelFonseca490
0000000103;GuiSantos1611
0000000103;EriSousa
0000000103;RPinho
0000000103;FlSilva
0000000103;FiliSimões1413
0000000103;Larissa-HelSoares
0000000103;MiriaSimões1038
0000000103;FSoares
0000000103;JoMagalhães
0000000103;RoNeves
0000000103;MirCastro
0000000103;SebaCoelho-Neves
0000000103;DPacheco
0000000103;NoTorres-Lima73
0000000103;SGuerreiro
0000000103;MélaniMatias
0000000103;MafaGonçalves1683
0000000103;DaBorges862
0000000103;NúrMarques
0000000103;MaCosta
0000000103;BReis1847
0000000103;CFerreira1158
0000000103;RRamos
0000000103;NádCunha
0000000103;DiPacheco934
0000000103;NaiEsteves-Alves
0000000103;ArtuMacedo
0000000103;MAlmeida1906
0000000103;SoraiMendes
0000000103;MarAbreu
0000000103;LariCoelho
0000000103;PaVaz
0000000103;ÉriCampos
0000000103;LeonoBorges2020
0000000103;KyaCunha-Soares
0000000103;BenedFreitas
0000000103;PNeves932
0000000103;Larissa-MaRodrigues461
0000000103;VítBaptista
0000000103;MaAndrade1628
0000000103;SofiBatista1896
0000000103;Clara-LaTeixeira1032
0000000103;CaPinto
0000000103;BriCarvalho
0000000103;EduTavares
0000000103;EriCoelho
0000000103;ToEsteves
0000000103;MMoreira1441
0000000103;FilTeixeira
0000000103;LeoMaia1897
0000000103;JLourenço1891
0000000103;CCosta
0000000103;IAntunes902
;LBrito409
0000000103;LisCarvalho872
0000000103;JoPinto1443
0000000103;ValentGomes282
0000000103;GaspaBrito-Garcia2002
0000000103;FTorres1646
0000000103;DavCastro-Abreu702
0000000103;BenSoares
0000000103;JorCarneiro1985
0000000103;TiagTorres
0000000103;SGaspar1925
0000000103;TOliveira655
0000000103;ICoelho576
0000000103;MárcBarbosa-Lourenço879
0000000103;RitCorreia
0000000103;JoaAzevedo
0000000103;VitórRodrigues
0000000103;DenLeite
0000000104;ACoelho
0000000104;ANunes
0000000104;JoaGuerreiro738
0000000104;IvPacheco-Sá
0000000104;MLourenço810
0000000104;Erica-Silva
0000000104;BCarneiro-Freitas799
0000000104;BrMota298
0000000104;SiGonçalves1175
0000000104;AleMiranda856
0000000104;SebaMachado133
0000000104;FilTeixeira
0000000104;SNeto-Silva
0000000104;KellAssunção
0000000104;JoMota
0000000104;MartGonçalves-Nunes1486
0000000104;CaBatista
0000000104;YasmiCastro1813
0000000104;BLourenço1192
0000000104;ÂnCarvalho1791
0000000104;Fabiana-LaurMoura1073
0000000104;ViolSantos
0000000104;IAntunes617
0000000104;IvBaptista
0000000104;PetMatos-Azevedo
0000000104;VictFonseca
0000000104;LucNeves605
0000000104;WilliEsteves-Marques141
0000000104;IarCampos
0000000104;EBarbosa588
0000000104;AfoMatos
0000000104;LaurMelo-Alves955
0000000104;NFernandes
0000000104;SéMachado1651
0000000104;NaTorres-Vicente
0000000104;ÉAzevedo611
0000000104;IsmBarbosa
0000000104;NuSá29
0000000104;LetícRibeiro
0000000104;YasmiGonçalves96
0000000104;RúMorais-Torres1798
0000000104;MarcCarneiro
0000000104;LMota1892
0000000104;FraRodrigues1349
0000000104;VíMoura
0000000104;GabrieAntunes
0000000104;GuCoelho882
0000000104;EFernandes
0000000104;ISá746
0000000104;PJesus
0000000104;AmélCosta
0000000104;EriCoelho
0000000104;AnMorais
0000000104;MRibeiro46
0000000104;SoBorges1019
0000000104;SRodrigues
0000000104;LoreGaspar
0000000104;Helena-BFreitas
0000000104;YarLima1207
0000000104;MCruz159
0000000104;DenLeal
0000000104;GiPinho
0000000104;LucMota1062
0000000104;AlíciAzevedo
0000000104;MauFreitas-Monteiro636
0000000104;MarianaReis
0000000104;BeSimões
0000000104;SaMendes
0000000104;BruBarbosa
0000000104;ValentiBaptista597
0000000104;BiaFerreira
0000000104;IgCarvalho-Antunes
0000000104;BryaVieira385
0000000104;MMoura-Barros265
0000000104;FiMatias
0000000104;PFigueiredo762
0000000104;MéCampos1910
0000000104;MiriLeal708
0000000104;XavReis
0000000104;TMendes1119
0000000104;Teresa-ConstAmorim593
0000000104;KyaSilva1992
0000000104;IMatias755
0000000104;CTavares
0000000104;YasmRodrigues418
0000000104;CamiAmaral969
0000000104;LMaia458
0000000104;AdrianJesus-Freitas1061
0000000104;EriRamos
0000000104;InSousa
0000000104;SPinho
0000000104;MigFernandes-Morais
0000000104;DaGuerreiro1736
0000000104;MárCarneiro1265
0000000104;CarloTeixeira1052
0000000104;MiriAmorim
0000000104;PauFerreira1387
0000000104;ConsAnjos62
0000000104;WilliaCunha
0000000104;CaPires1379
0000000105;NoNascimento
0000000105;ArTorres712
0000000105;CláudiPereira
0000000105;LuíVicente
0000000105;CláuOliveira748
0000000105;NaiSantos1362
0000000105;VítoCosta
0000000105;SarMoura1603
0000000105;SoFerreira1786
0000000105;RicardMorais1869
0000000105;PAnjos-Nunes
0000000105;RúGomes1586
0000000105;ÁlvAntunes407
0000000105;NádBarros1722
0000000105;SaJesus-Pereira1450
0000000105;VNogueira1670
0000000105;MeLourenço-Anjos
0000000105;LuanBarbosa-Pacheco1792
0000000105;MMoreira1720
0000000105;DJesus
0000000105;TiaLopes
0000000105;JVicente1627
0000000105;ÉMoreira
0000000105;LTorres
0000000105;NMartins
0000000105;KyaLima-Lima1129
0000000105;ÁAmorim
0000000105;BernarSá
0000000105;ÂngelJesus
0000000105;FlBorges
0000000105;DanieAraújo
0000000105;CataAlmeida
0000000105;IsaSoares
0000000105;EdgTavares
0000000105;SimãAmorim
0000000105;GiLoureiro-Neto72
0000000105;AnMachado269
0000000105;EriEsteves
0000000105;JFernandes
0000000105;FiSantos9
0000000105;JuMartins-Ribeiro
0000000105;NúriMarques
0000000105;LValente790
0000000105;LiMelo
0000000105;MPires1088
0000000105;RafaeCosta
0000000105;PaulLoureiro1165
0000000105;MargarLima1945
0000000105;MRodrigues942
0000000105;RodriCastro
0000000105;MateuMacedo
0000000105;NáPereira
0000000105;MBatista1102
0000000105;STavares
0000000105;IarMacedo1380
0000000105;GuilhermDomingues
0000000105;LuSousa1617
0000000105;GabLourenço-Almeida213
0000000105;BerLeite868
0000000105;CaAbreu
0000000105;JNeto458
0000000105;MateMonteiro-Teixeira1182
0000000105;Luana-BeatrSá1022
0000000105;ClarNascimento652
0000000105;DiniRodrigues1844
0000000105;VeMarques1330
0000000105;ÍMarques813
0000000105;VLima
0000000105;IPires
0000000105;SamuTavares296
0000000105;JCorreia1525
0000000105;LeanBarros690
0000000105;LuaPereira
0000000105;LaurPinto313
0000000105;TatianBrito40
0000000105;DSilva36
0000000105;AntónMorais
0000000105;BernaCunha1959
0000000106;Ana-MéSousa427
0000000106;ÁlvMatias
0000000106;CarDomingues630
0000000106;VíPinto
0000000106;DGarcia
0000000106;LunNogueira
0000000106;RaqRibeiro798
0000000106;LuBarros
0000000106;LucaAntunes
0000000106;AMota-Tavares
0000000106;JMatias565
0000000106;IsaMaia1799
0000000106;RPaiva387
0000000106;JaiMendes
0000000106;AGomes
0000000106;SimCorreia-Castro669
0000000106;MárciSimões
0000000106;AMarques-Brito650
0000000106;LucTeixeira
0000000106;RMota1398
0000000106;ErNeves
0000000106;RaCunha
0000000106;LucAndrade946
0000000106;GabrRibeiro
0000000106;SimãCosta
0000000106;VitóriBorges531
0000000106;AlícCosta391
0000000106;FáCarvalho
0000000106;RReis-Neto
0000000106;BriHenriques1777
0000000106;CarGuerreiro1400
0000000106;RMorais
0000000106;VicLopes
0000000106;CAnjos426
0000000106;AlíGuerreiro
0000000106;MárcMelo
0000000106;CarolFerreira
0000000106;BNeto1180
0000000106;IsLima-Magalhães
0000000106;MarNunes472
0000000106;JAlmeida
0000000106;FlRocha
0000000106;EEsteves637
0000000106;MaBaptista817
0000000106;LúNascimento-Silva
0000000106;MiguSantos
0000000106;RaEsteves1637
0000000106;RenatFigueiredo
0000000107;DeniNascimento-Monteiro
0000000107;IrTorres351
0000000107;MiCampos1062
0000000107;RodrigMacedo1653
0000000107;FranCorreia157
0000000107;RitMacedo
0000000107;VAzevedo1044
0000000107;CAnjos
0000000107;VictóMaia
0000000107;GoPires1506
0000000107;EriLopes1679
0000000107;CarminBarros890
0000000107;ÍrCardoso1717
0000000107;RodrigNascimento
0000000107;FabLourenço
0000000107;YasmiGonçalves96
0000000107;CFerreira
0000000107;VasCoelho
0000000107;EvCunha
0000000107;FábSimões
0000000107;MartGarcia-Ferreira
0000000107;BenjaSilva1
0000000107;CaPires1379
0000000107;ÉrNunes1931
0000000107;MarPaiva
0000000107;ABranco764
0000000107;BárbaDomingues
0000000107;MigueValente
0000000107;GabrCarneiro1448
0000000107;BeatriMiranda1286
0000000107;SBarros
0000000107;Benedita-Baptista
0000000107;AfonsMacedo
0000000107;NoaAlves-Costa1172
0000000107;NoEsteves826
0000000107;ÉriMelo1447
0000000107;IsabeLourenço
0000000107;AleRibeiro
0000000107;LFreitas1914
0000000107;DuartDomingues975
0000000107;GabriCruz
0000000107;ValentiBarros-Andrade782
0000000107;CésNeves
